"","Name","Year","Rank"
"1","Abbie","1904",NA
"2","Abigail","1904",NA
"3","Ada","1904",25
"4","Agnes","1904",35
"5","Aimee","1904",NA
"6","Aisha","1904",NA
"7","Alexandra","1904",NA
"8","Alice","1904",8
"9","Alicia","1904",NA
"10","Alisha","1904",NA
"11","Alison","1904",NA
"12","Alma","1904",NA
"13","Amanda","1904",NA
"14","Amber","1904",NA
"15","Amelia","1904",85
"16","Amelie","1904",NA
"17","Amy","1904",44
"18","Andrea","1904",NA
"19","Angela","1904",NA
"20","Anita","1904",NA
"21","Ann","1904",67
"22","Anna","1904",NA
"23","Annabelle","1904",NA
"24","Anne","1904",61
"25","Annette","1904",NA
"26","Annie","1904",6
"27","Arabella","1904",NA
"28","Aria","1904",NA
"29","Ashleigh","1904",NA
"30","Audrey","1904",NA
"31","Ava","1904",NA
"32","Barbara","1904",82
"33","Beatrice","1904",26
"34","Bella","1904",NA
"35","Bertha","1904",65
"36","Beryl","1904",NA
"37","Bessie","1904",69
"38","Beth","1904",NA
"39","Bethan","1904",NA
"40","Bethany","1904",NA
"41","Betty","1904",NA
"42","Beverley","1904",NA
"43","Blanche","1904",93
"44","Brenda","1904",NA
"45","Bridget","1904",NA
"46","Brooke","1904",NA
"47","Caitlin","1904",NA
"48","Carla","1904",NA
"49","Carly","1904",NA
"50","Carol","1904",NA
"51","Carole","1904",NA
"52","Caroline","1904",81
"53","Carolyn","1904",NA
"54","Catherine","1904",34
"55","Chantelle","1904",NA
"56","Charlene","1904",NA
"57","Charlotte","1904",75
"58","Chelsea","1904",NA
"59","Cheryl","1904",NA
"60","Chloe","1904",NA
"61","Christina","1904",99
"62","Christine","1904",NA
"63","Clair","1904",NA
"64","Claire","1904",NA
"65","Clara","1904",59
"66","Clare","1904",NA
"67","Constance","1904",41
"68","Courtney","1904",NA
"69","Cynthia","1904",NA
"70","Daisy","1904",47
"71","Danielle","1904",NA
"72","Daphne","1904",NA
"73","Darcey","1904",NA
"74","Darcie","1904",NA
"75","Darcy","1904",NA
"76","Dawn","1904",NA
"77","Debbie","1904",NA
"78","Deborah","1904",NA
"79","Debra","1904",NA
"80","Demi","1904",NA
"81","Denise","1904",NA
"82","Diana","1904",NA
"83","Diane","1904",NA
"84","Donna","1904",NA
"85","Dora","1904",54
"86","Doreen","1904",NA
"87","Doris","1904",3
"88","Dorothy","1904",5
"89","Edith","1904",4
"90","Edna","1904",42
"91","Eileen","1904",70
"92","Elaine","1904",NA
"93","Eleanor","1904",52
"94","Eliza","1904",83
"95","Elizabeth","1904",9
"96","Ella","1904",97
"97","Ellen","1904",19
"98","Ellie","1904",NA
"99","Eloise","1904",NA
"100","Elsie","1904",10
"101","Emilia","1904",NA
"102","Emily","1904",23
"103","Emma","1904",51
"104","Enid","1904",NA
"105","Erin","1904",NA
"106","Esme","1904",NA
"107","Esther","1904",76
"108","Ethel","1904",13
"109","Eva","1904",40
"110","Eve","1904",NA
"111","Evelyn","1904",31
"112","Evie","1904",NA
"113","Faith","1904",NA
"114","Fanny","1904",89
"115","Fiona","1904",NA
"116","Florence","1904",2
"117","Frances","1904",37
"118","Francesca","1904",NA
"119","Freda","1904",86
"120","Freya","1904",NA
"121","Gabrielle","1904",NA
"122","Gail","1904",NA
"123","Gemma","1904",NA
"124","Georgia","1904",NA
"125","Georgina","1904",NA
"126","Geraldine","1904",NA
"127","Gertrude","1904",33
"128","Gillian","1904",NA
"129","Gladys","1904",11
"130","Glenys","1904",NA
"131","Gloria","1904",NA
"132","Glynis","1904",NA
"133","Grace","1904",38
"134","Gracie","1904",NA
"135","Gwendoline","1904",56
"136","Hannah","1904",60
"137","Harper","1904",NA
"138","Harriet","1904",78
"139","Hayley","1904",NA
"140","Hazel","1904",NA
"141","Heather","1904",NA
"142","Heidi","1904",NA
"143","Helen","1904",57
"144","Hilary","1904",NA
"145","Hilda","1904",14
"146","Hollie","1904",NA
"147","Holly","1904",NA
"148","Ida","1904",58
"149","Imogen","1904",NA
"150","Irene","1904",39
"151","Iris","1904",92
"152","Isabel","1904",NA
"153","Isabella","1904",74
"154","Isabelle","1904",NA
"155","Isla","1904",NA
"156","Isobel","1904",NA
"157","Ivy","1904",16
"158","Jacqueline","1904",NA
"159","Jade","1904",NA
"160","Jane","1904",43
"161","Janet","1904",88
"162","Janice","1904",NA
"163","Jasmine","1904",NA
"164","Jayne","1904",NA
"165","Jean","1904",95
"166","Jeanette","1904",NA
"167","Jemma","1904",NA
"168","Jenna","1904",NA
"169","Jennifer","1904",NA
"170","Jenny","1904",NA
"171","Jessica","1904",NA
"172","Jessie","1904",36
"173","Jill","1904",NA
"174","Joan","1904",90
"175","Joanna","1904",NA
"176","Joanne","1904",NA
"177","Jodie","1904",NA
"178","Jordan","1904",NA
"179","Josephine","1904",NA
"180","Joy","1904",NA
"181","Joyce","1904",NA
"182","Judith","1904",NA
"183","Julia","1904",NA
"184","Julie","1904",NA
"185","June","1904",NA
"186","Karen","1904",NA
"187","Kate","1904",63
"188","Katherine","1904",NA
"189","Kathleen","1904",18
"190","Kathryn","1904",NA
"191","Katie","1904",NA
"192","Katy","1904",NA
"193","Kay","1904",NA
"194","Kayleigh","1904",NA
"195","Keira","1904",NA
"196","Kelly","1904",NA
"197","Kerry","1904",NA
"198","Kiera","1904",NA
"199","Kim","1904",NA
"200","Kimberley","1904",NA
"201","Kirsty","1904",NA
"202","Lacey","1904",NA
"203","Laura","1904",71
"204","Lauren","1904",NA
"205","Layla","1904",NA
"206","Leah","1904",NA
"207","Leanne","1904",NA
"208","Lesley","1904",NA
"209","Lexi","1904",NA
"210","Libby","1904",NA
"211","Lilian","1904",15
"212","Lillian","1904",66
"213","Lilly","1904",NA
"214","Lily","1904",20
"215","Linda","1904",NA
"216","Lindsay","1904",NA
"217","Lindsey","1904",NA
"218","Lisa","1904",NA
"219","Lola","1904",NA
"220","Lorraine","1904",NA
"221","Lottie","1904",NA
"222","Louisa","1904",53
"223","Louise","1904",NA
"224","Lucy","1904",50
"225","Lydia","1904",91
"226","Lynda","1904",NA
"227","Lyndsey","1904",NA
"228","Lynn","1904",NA
"229","Lynne","1904",NA
"230","Lynsey","1904",NA
"231","Mabel","1904",24
"232","Maddison","1904",NA
"233","Madeleine","1904",NA
"234","Madison","1904",NA
"235","Maisie","1904",NA
"236","Mandy","1904",NA
"237","Margaret","1904",7
"238","Margery","1904",98
"239","Maria","1904",80
"240","Marian","1904",NA
"241","Marie","1904",79
"242","Marilyn","1904",NA
"243","Marina","1904",NA
"244","Marion","1904",68
"245","Marjorie","1904",27
"246","Marlene","1904",NA
"247","Martha","1904",64
"248","Mary","1904",1
"249","Maryam","1904",NA
"250","Matilda","1904",NA
"251","Maud","1904",49
"252","Maureen","1904",NA
"253","Mavis","1904",NA
"254","Maxine","1904",NA
"255","May","1904",28
"256","Maya","1904",NA
"257","Megan","1904",NA
"258","Melanie","1904",NA
"259","Melissa","1904",NA
"260","Mia","1904",NA
"261","Michele","1904",NA
"262","Michelle","1904",NA
"263","Mila","1904",NA
"264","Mildred","1904",72
"265","Millicent","1904",87
"266","Millie","1904",NA
"267","Minnie","1904",48
"268","Miriam","1904",94
"269","Mollie","1904",NA
"270","Molly","1904",NA
"271","Monica","1904",NA
"272","Morgan","1904",NA
"273","Muriel","1904",46
"274","Nancy","1904",100
"275","Naomi","1904",NA
"276","Natalie","1904",NA
"277","Natasha","1904",NA
"278","Nellie","1904",22
"279","Niamh","1904",NA
"280","Nichola","1904",NA
"281","Nicola","1904",NA
"282","Nicole","1904",NA
"283","Nora","1904",55
"284","Norah","1904",62
"285","Norma","1904",NA
"286","Olive","1904",30
"287","Olivia","1904",NA
"288","Paige","1904",NA
"289","Pamela","1904",NA
"290","Patricia","1904",NA
"291","Paula","1904",NA
"292","Pauline","1904",NA
"293","Peggy","1904",NA
"294","Penelope","1904",NA
"295","Phoebe","1904",NA
"296","Phyllis","1904",32
"297","Poppy","1904",NA
"298","Rachael","1904",NA
"299","Rachel","1904",96
"300","Rebecca","1904",NA
"301","Rebekah","1904",NA
"302","Rhiannon","1904",NA
"303","Rita","1904",NA
"304","Robyn","1904",NA
"305","Rose","1904",29
"306","Rosemary","1904",NA
"307","Rosie","1904",NA
"308","Rosina","1904",84
"309","Ruby","1904",77
"310","Ruth","1904",73
"311","Sally","1904",NA
"312","Samantha","1904",NA
"313","Sandra","1904",NA
"314","Sara","1904",NA
"315","Sarah","1904",21
"316","Scarlett","1904",NA
"317","Shannon","1904",NA
"318","Sharon","1904",NA
"319","Sheila","1904",NA
"320","Shirley","1904",NA
"321","Sian","1904",NA
"322","Sienna","1904",NA
"323","Skye","1904",NA
"324","Sofia","1904",NA
"325","Sonia","1904",NA
"326","Sophia","1904",NA
"327","Sophie","1904",NA
"328","Stacey","1904",NA
"329","Stella","1904",NA
"330","Stephanie","1904",NA
"331","Summer","1904",NA
"332","Susan","1904",NA
"333","Suzanne","1904",NA
"334","Sybil","1904",NA
"335","Sylvia","1904",NA
"336","Tanya","1904",NA
"337","Tara","1904",NA
"338","Teresa","1904",NA
"339","Thea","1904",NA
"340","Thelma","1904",NA
"341","Theresa","1904",NA
"342","Tia","1904",NA
"343","Tilly","1904",NA
"344","Tina","1904",NA
"345","Toni","1904",NA
"346","Tracey","1904",NA
"347","Tracy","1904",NA
"348","Valerie","1904",NA
"349","Vanessa","1904",NA
"350","Vera","1904",45
"351","Veronica","1904",NA
"352","Victoria","1904",NA
"353","Violet","1904",17
"354","Vivienne","1904",NA
"355","Wendy","1904",NA
"356","Willow","1904",NA
"357","Winifred","1904",12
"358","Yasmin","1904",NA
"359","Yvonne","1904",NA
"360","Zara","1904",NA
"361","Zoe","1904",NA
"362","Abbie","1914",NA
"363","Abigail","1914",NA
"364","Ada","1914",39
"365","Agnes","1914",43
"366","Aimee","1914",NA
"367","Aisha","1914",NA
"368","Alexandra","1914",NA
"369","Alice","1914",13
"370","Alicia","1914",NA
"371","Alisha","1914",NA
"372","Alison","1914",NA
"373","Alma","1914",NA
"374","Amanda","1914",NA
"375","Amber","1914",NA
"376","Amelia","1914",98
"377","Amelie","1914",NA
"378","Amy","1914",57
"379","Andrea","1914",NA
"380","Angela","1914",NA
"381","Anita","1914",NA
"382","Ann","1914",72
"383","Anna","1914",NA
"384","Annabelle","1914",NA
"385","Anne","1914",55
"386","Annette","1914",NA
"387","Annie","1914",12
"388","Arabella","1914",NA
"389","Aria","1914",NA
"390","Ashleigh","1914",NA
"391","Audrey","1914",86
"392","Ava","1914",NA
"393","Barbara","1914",53
"394","Beatrice","1914",33
"395","Bella","1914",NA
"396","Bertha","1914",85
"397","Beryl","1914",93
"398","Bessie","1914",74
"399","Beth","1914",NA
"400","Bethan","1914",NA
"401","Bethany","1914",NA
"402","Betty","1914",65
"403","Beverley","1914",NA
"404","Blanche","1914",NA
"405","Brenda","1914",NA
"406","Bridget","1914",92
"407","Brooke","1914",NA
"408","Caitlin","1914",NA
"409","Carla","1914",NA
"410","Carly","1914",NA
"411","Carol","1914",NA
"412","Carole","1914",NA
"413","Caroline","1914",NA
"414","Carolyn","1914",NA
"415","Catherine","1914",36
"416","Chantelle","1914",NA
"417","Charlene","1914",NA
"418","Charlotte","1914",96
"419","Chelsea","1914",NA
"420","Cheryl","1914",NA
"421","Chloe","1914",NA
"422","Christina","1914",NA
"423","Christine","1914",NA
"424","Clair","1914",NA
"425","Claire","1914",NA
"426","Clara","1914",76
"427","Clare","1914",NA
"428","Constance","1914",44
"429","Courtney","1914",NA
"430","Cynthia","1914",NA
"431","Daisy","1914",54
"432","Danielle","1914",NA
"433","Daphne","1914",NA
"434","Darcey","1914",NA
"435","Darcie","1914",NA
"436","Darcy","1914",NA
"437","Dawn","1914",NA
"438","Debbie","1914",NA
"439","Deborah","1914",NA
"440","Debra","1914",NA
"441","Demi","1914",NA
"442","Denise","1914",NA
"443","Diana","1914",NA
"444","Diane","1914",NA
"445","Donna","1914",NA
"446","Dora","1914",59
"447","Doreen","1914",78
"448","Doris","1914",3
"449","Dorothy","1914",4
"450","Edith","1914",8
"451","Edna","1914",22
"452","Eileen","1914",27
"453","Elaine","1914",NA
"454","Eleanor","1914",67
"455","Eliza","1914",NA
"456","Elizabeth","1914",9
"457","Ella","1914",NA
"458","Ellen","1914",24
"459","Ellie","1914",NA
"460","Eloise","1914",NA
"461","Elsie","1914",7
"462","Emilia","1914",NA
"463","Emily","1914",38
"464","Emma","1914",79
"465","Enid","1914",94
"466","Erin","1914",NA
"467","Esme","1914",NA
"468","Esther","1914",83
"469","Ethel","1914",19
"470","Eva","1914",48
"471","Eve","1914",NA
"472","Evelyn","1914",28
"473","Evie","1914",NA
"474","Faith","1914",NA
"475","Fanny","1914",NA
"476","Fiona","1914",NA
"477","Florence","1914",6
"478","Frances","1914",37
"479","Francesca","1914",NA
"480","Freda","1914",52
"481","Freya","1914",NA
"482","Gabrielle","1914",NA
"483","Gail","1914",NA
"484","Gemma","1914",NA
"485","Georgia","1914",NA
"486","Georgina","1914",NA
"487","Geraldine","1914",NA
"488","Gertrude","1914",46
"489","Gillian","1914",NA
"490","Gladys","1914",11
"491","Glenys","1914",NA
"492","Gloria","1914",NA
"493","Glynis","1914",NA
"494","Grace","1914",42
"495","Gracie","1914",NA
"496","Gwendoline","1914",45
"497","Hannah","1914",70
"498","Harper","1914",NA
"499","Harriet","1914",NA
"500","Hayley","1914",NA
"501","Hazel","1914",NA
"502","Heather","1914",NA
"503","Heidi","1914",NA
"504","Helen","1914",60
"505","Hilary","1914",NA
"506","Hilda","1914",15
"507","Hollie","1914",NA
"508","Holly","1914",NA
"509","Ida","1914",69
"510","Imogen","1914",NA
"511","Irene","1914",21
"512","Iris","1914",58
"513","Isabel","1914",NA
"514","Isabella","1914",81
"515","Isabelle","1914",NA
"516","Isla","1914",NA
"517","Isobel","1914",NA
"518","Ivy","1914",17
"519","Jacqueline","1914",NA
"520","Jade","1914",NA
"521","Jane","1914",51
"522","Janet","1914",91
"523","Janice","1914",NA
"524","Jasmine","1914",NA
"525","Jayne","1914",NA
"526","Jean","1914",75
"527","Jeanette","1914",NA
"528","Jemma","1914",NA
"529","Jenna","1914",NA
"530","Jennifer","1914",NA
"531","Jenny","1914",NA
"532","Jessica","1914",NA
"533","Jessie","1914",40
"534","Jill","1914",NA
"535","Joan","1914",29
"536","Joanna","1914",NA
"537","Joanne","1914",NA
"538","Jodie","1914",NA
"539","Jordan","1914",NA
"540","Josephine","1914",95
"541","Joy","1914",NA
"542","Joyce","1914",49
"543","Judith","1914",NA
"544","Julia","1914",NA
"545","Julie","1914",NA
"546","June","1914",NA
"547","Karen","1914",NA
"548","Kate","1914",97
"549","Katherine","1914",NA
"550","Kathleen","1914",5
"551","Kathryn","1914",NA
"552","Katie","1914",NA
"553","Katy","1914",NA
"554","Kay","1914",NA
"555","Kayleigh","1914",NA
"556","Keira","1914",NA
"557","Kelly","1914",NA
"558","Kerry","1914",NA
"559","Kiera","1914",NA
"560","Kim","1914",NA
"561","Kimberley","1914",NA
"562","Kirsty","1914",NA
"563","Lacey","1914",NA
"564","Laura","1914",87
"565","Lauren","1914",NA
"566","Layla","1914",NA
"567","Leah","1914",NA
"568","Leanne","1914",NA
"569","Lesley","1914",NA
"570","Lexi","1914",NA
"571","Libby","1914",NA
"572","Lilian","1914",16
"573","Lillian","1914",71
"574","Lilly","1914",NA
"575","Lily","1914",25
"576","Linda","1914",NA
"577","Lindsay","1914",NA
"578","Lindsey","1914",NA
"579","Lisa","1914",NA
"580","Lola","1914",NA
"581","Lorraine","1914",NA
"582","Lottie","1914",NA
"583","Louisa","1914",73
"584","Louise","1914",NA
"585","Lucy","1914",61
"586","Lydia","1914",NA
"587","Lynda","1914",NA
"588","Lyndsey","1914",NA
"589","Lynn","1914",NA
"590","Lynne","1914",NA
"591","Lynsey","1914",NA
"592","Mabel","1914",34
"593","Maddison","1914",NA
"594","Madeleine","1914",NA
"595","Madison","1914",NA
"596","Maisie","1914",NA
"597","Mandy","1914",NA
"598","Margaret","1914",2
"599","Margery","1914",88
"600","Maria","1914",90
"601","Marian","1914",NA
"602","Marie","1914",77
"603","Marilyn","1914",NA
"604","Marina","1914",NA
"605","Marion","1914",63
"606","Marjorie","1914",18
"607","Marlene","1914",NA
"608","Martha","1914",84
"609","Mary","1914",1
"610","Maryam","1914",NA
"611","Matilda","1914",NA
"612","Maud","1914",64
"613","Maureen","1914",NA
"614","Mavis","1914",NA
"615","Maxine","1914",NA
"616","May","1914",35
"617","Maya","1914",NA
"618","Megan","1914",NA
"619","Melanie","1914",NA
"620","Melissa","1914",NA
"621","Mia","1914",NA
"622","Michele","1914",NA
"623","Michelle","1914",NA
"624","Mila","1914",NA
"625","Mildred","1914",80
"626","Millicent","1914",100
"627","Millie","1914",NA
"628","Minnie","1914",66
"629","Miriam","1914",NA
"630","Mollie","1914",NA
"631","Molly","1914",NA
"632","Monica","1914",NA
"633","Morgan","1914",NA
"634","Muriel","1914",41
"635","Nancy","1914",50
"636","Naomi","1914",NA
"637","Natalie","1914",NA
"638","Natasha","1914",NA
"639","Nellie","1914",32
"640","Niamh","1914",NA
"641","Nichola","1914",NA
"642","Nicola","1914",NA
"643","Nicole","1914",NA
"644","Nora","1914",47
"645","Norah","1914",56
"646","Norma","1914",NA
"647","Olive","1914",26
"648","Olivia","1914",NA
"649","Paige","1914",NA
"650","Pamela","1914",NA
"651","Patricia","1914",99
"652","Paula","1914",NA
"653","Pauline","1914",NA
"654","Peggy","1914",NA
"655","Penelope","1914",NA
"656","Phoebe","1914",NA
"657","Phyllis","1914",14
"658","Poppy","1914",NA
"659","Rachael","1914",NA
"660","Rachel","1914",NA
"661","Rebecca","1914",NA
"662","Rebekah","1914",NA
"663","Rhiannon","1914",NA
"664","Rita","1914",NA
"665","Robyn","1914",NA
"666","Rose","1914",30
"667","Rosemary","1914",NA
"668","Rosie","1914",NA
"669","Rosina","1914",89
"670","Ruby","1914",68
"671","Ruth","1914",62
"672","Sally","1914",NA
"673","Samantha","1914",NA
"674","Sandra","1914",NA
"675","Sara","1914",NA
"676","Sarah","1914",31
"677","Scarlett","1914",NA
"678","Shannon","1914",NA
"679","Sharon","1914",NA
"680","Sheila","1914",NA
"681","Shirley","1914",NA
"682","Sian","1914",NA
"683","Sienna","1914",NA
"684","Skye","1914",NA
"685","Sofia","1914",NA
"686","Sonia","1914",NA
"687","Sophia","1914",NA
"688","Sophie","1914",NA
"689","Stacey","1914",NA
"690","Stella","1914",NA
"691","Stephanie","1914",NA
"692","Summer","1914",NA
"693","Susan","1914",NA
"694","Suzanne","1914",NA
"695","Sybil","1914",NA
"696","Sylvia","1914",82
"697","Tanya","1914",NA
"698","Tara","1914",NA
"699","Teresa","1914",NA
"700","Thea","1914",NA
"701","Thelma","1914",NA
"702","Theresa","1914",NA
"703","Tia","1914",NA
"704","Tilly","1914",NA
"705","Tina","1914",NA
"706","Toni","1914",NA
"707","Tracey","1914",NA
"708","Tracy","1914",NA
"709","Valerie","1914",NA
"710","Vanessa","1914",NA
"711","Vera","1914",23
"712","Veronica","1914",NA
"713","Victoria","1914",NA
"714","Violet","1914",20
"715","Vivienne","1914",NA
"716","Wendy","1914",NA
"717","Willow","1914",NA
"718","Winifred","1914",10
"719","Yasmin","1914",NA
"720","Yvonne","1914",NA
"721","Zara","1914",NA
"722","Zoe","1914",NA
"723","Abbie","1924",NA
"724","Abigail","1924",NA
"725","Ada","1924",74
"726","Agnes","1924",54
"727","Aimee","1924",NA
"728","Aisha","1924",NA
"729","Alexandra","1924",NA
"730","Alice","1924",30
"731","Alicia","1924",NA
"732","Alisha","1924",NA
"733","Alison","1924",NA
"734","Alma","1924",91
"735","Amanda","1924",NA
"736","Amber","1924",NA
"737","Amelia","1924",NA
"738","Amelie","1924",NA
"739","Amy","1924",100
"740","Andrea","1924",NA
"741","Angela","1924",NA
"742","Anita","1924",NA
"743","Ann","1924",76
"744","Anna","1924",NA
"745","Annabelle","1924",NA
"746","Anne","1924",61
"747","Annette","1924",NA
"748","Annie","1924",28
"749","Arabella","1924",NA
"750","Aria","1924",NA
"751","Ashleigh","1924",NA
"752","Audrey","1924",21
"753","Ava","1924",NA
"754","Barbara","1924",18
"755","Beatrice","1924",52
"756","Bella","1924",NA
"757","Bertha","1924",NA
"758","Beryl","1924",39
"759","Bessie","1924",NA
"760","Beth","1924",NA
"761","Bethan","1924",NA
"762","Bethany","1924",NA
"763","Betty","1924",11
"764","Beverley","1924",NA
"765","Blanche","1924",NA
"766","Brenda","1924",58
"767","Bridget","1924",86
"768","Brooke","1924",NA
"769","Caitlin","1924",NA
"770","Carla","1924",NA
"771","Carly","1924",NA
"772","Carol","1924",NA
"773","Carole","1924",NA
"774","Caroline","1924",NA
"775","Carolyn","1924",NA
"776","Catherine","1924",37
"777","Chantelle","1924",NA
"778","Charlene","1924",NA
"779","Charlotte","1924",NA
"780","Chelsea","1924",NA
"781","Cheryl","1924",NA
"782","Chloe","1924",NA
"783","Christina","1924",NA
"784","Christine","1924",94
"785","Clair","1924",NA
"786","Claire","1924",NA
"787","Clara","1924",NA
"788","Clare","1924",NA
"789","Constance","1924",45
"790","Courtney","1924",NA
"791","Cynthia","1924",NA
"792","Daisy","1924",88
"793","Danielle","1924",NA
"794","Daphne","1924",72
"795","Darcey","1924",NA
"796","Darcie","1924",NA
"797","Darcy","1924",NA
"798","Dawn","1924",NA
"799","Debbie","1924",NA
"800","Deborah","1924",NA
"801","Debra","1924",NA
"802","Demi","1924",NA
"803","Denise","1924",NA
"804","Diana","1924",NA
"805","Diane","1924",NA
"806","Donna","1924",NA
"807","Dora","1924",93
"808","Doreen","1924",15
"809","Doris","1924",7
"810","Dorothy","1924",5
"811","Edith","1924",22
"812","Edna","1924",20
"813","Eileen","1924",10
"814","Elaine","1924",NA
"815","Eleanor","1924",89
"816","Eliza","1924",NA
"817","Elizabeth","1924",9
"818","Ella","1924",NA
"819","Ellen","1924",41
"820","Ellie","1924",NA
"821","Eloise","1924",NA
"822","Elsie","1924",17
"823","Emilia","1924",NA
"824","Emily","1924",70
"825","Emma","1924",NA
"826","Enid","1924",77
"827","Erin","1924",NA
"828","Esme","1924",NA
"829","Esther","1924",NA
"830","Ethel","1924",38
"831","Eva","1924",65
"832","Eve","1924",NA
"833","Evelyn","1924",35
"834","Evie","1924",NA
"835","Faith","1924",NA
"836","Fanny","1924",NA
"837","Fiona","1924",NA
"838","Florence","1924",23
"839","Frances","1924",46
"840","Francesca","1924",NA
"841","Freda","1924",48
"842","Freya","1924",NA
"843","Gabrielle","1924",NA
"844","Gail","1924",NA
"845","Gemma","1924",NA
"846","Georgia","1924",NA
"847","Georgina","1924",NA
"848","Geraldine","1924",NA
"849","Gertrude","1924",78
"850","Gillian","1924",NA
"851","Gladys","1924",14
"852","Glenys","1924",NA
"853","Gloria","1924",NA
"854","Glynis","1924",NA
"855","Grace","1924",51
"856","Gracie","1924",NA
"857","Gwendoline","1924",40
"858","Hannah","1924",98
"859","Harper","1924",NA
"860","Harriet","1924",NA
"861","Hayley","1924",NA
"862","Hazel","1924",69
"863","Heather","1924",NA
